product_id,product_name,category,sub_category,brand,price,discount,final_price,stock,rating,reviews_count,supplier,country,city,warehouse_id,delivery_time_days,return_rate,is_active,launch_year,weight_kg,volume_l,color,material,warranty_years,sales_last_month,sales_last_3_months,sales_last_year,profit_margin,cost_price,revenue_last_month,revenue_last_year,views,cart_additions,wishlist_additions,conversion_rate,avg_session_time,bounce_rate,seo_score,ad_spend,ad_clicks,ad_conversions,seasonality_index,restock_frequency_days,damaged_returns,customer_complaints,net_promoter_score,supplier_rating,shipping_cost,tax_rate
8407,Product_8407,Toys,Sports,BrandD,783.18,0.48,407.25,514,4.62,296,Supplier_45,India,New York,12,4,0.12,1,2020,17.72,49.1,Black,Fabric,2,606,1985,4952,0.07,594.42,161678.25,1940139.0,29206,15578,4458,0.157,92.38,0.43,99,8851.04,6952,3741,1.02,24,75,177,-6,2.54,49.34,0.13
8408,Product_8408,Toys,Electronics,BrandD,354.72,0.44,198.64,842,3.34,2542,Supplier_12,China,London,13,10,0.06,1,2017,20.36,28.68,Green,Wood,3,326,1888,9730,0.22,242.56,91374.4,1096492.8,6644,39332,1476,0.166,204.99,0.16,74,3852.41,6824,4214,0.78,3,14,194,-39,2.18,24.46,0.09
8409,Product_8409,Home,Clothing,BrandA,890.3,0.17,738.95,998,2.86,791,Supplier_18,China,Shanghai,13,2,0.18,0,2010,13.59,18.65,Blue,Plastic,0,399,2871,440,0.09,655.75,177348.0,2128176.0,78807,10805,2139,0.083,262.16,0.26,82,5633.28,9670,2569,1.32,16,82,144,-10,1.85,12.06,0.22
8410,Product_8410,Beauty,Clothing,BrandD,91.06,0.09,82.86,703,1.01,3679,Supplier_36,UK,Mumbai,2,5,0.09,0,2021,35.44,83.71,White,Wood,0,986,873,9892,0.21,73.08,21543.6,258523.2,86121,19332,13247,0.15,210.07,0.54,55,9269.35,7066,4749,0.82,51,43,112,-23,1.29,30.14,0.14
8411,Product_8411,Beauty,Toys,BrandA,957.41,0.35,622.32,353,1.05,3677,Supplier_39,USA,London,18,2,0.27,1,2025,8.76,11.66,Black,Metal,4,460,2027,7109,0.37,594.48,260752.08,3129024.96,91608,40051,11282,0.103,218.68,0.36,86,3364.52,1307,1553,0.83,34,14,167,-60,2.34,4.01,0.09
8412,Product_8412,Home,Sports,BrandB,546.62,0.27,399.03,499,2.31,4810,Supplier_20,China,London,18,8,0.2,1,2013,17.74,67.24,Green,Wood,1,19,1054,1802,0.16,284.85,21547.62,258571.44,73763,10074,11141,0.038,53.13,0.21,60,2159.66,1228,1082,1.31,21,100,42,-27,4.16,18.57,0.2
8413,Product_8413,Beauty,Electronics,BrandA,280.51,0.35,182.33,613,2.78,149,Supplier_41,Germany,London,16,6,0.15,1,2014,22.35,89.43,Green,Plastic,1,188,1966,1636,0.34,175.71,44123.86,529486.32,33639,12193,3146,0.107,31.98,0.58,92,4486.95,304,206,1.06,39,91,137,-99,3.18,49.6,0.08
8414,Product_8414,Toys,Beauty,BrandC,366.9,0.31,253.16,214,2.21,1646,Supplier_21,India,Berlin,14,11,0.23,1,2013,24.96,2.17,White,Wood,3,1000,842,8661,0.35,307.86,53163.6,637963.2,65798,21432,26875,0.011,274.06,0.59,72,8983.52,8853,1403,0.76,49,19,8,-30,1.45,38.51,0.18
8415,Product_8415,Electronics,Beauty,BrandD,354.86,0.19,287.44,825,1.93,3149,Supplier_41,Germany,Shanghai,10,9,0.05,0,2018,42.6,24.24,Blue,Fabric,1,873,1892,7795,0.21,224.48,75884.16,910609.92,39920,47179,9578,0.011,288.93,0.47,100,4850.7,6221,2519,1.25,32,45,137,16,1.95,25.79,0.21
8416,Product_8416,Sports,Toys,BrandE,654.99,0.3,458.49,588,2.93,3420,Supplier_37,UK,Shanghai,1,4,0.08,0,2018,29.32,28.53,Black,Fabric,1,781,1510,5660,0.33,367.57,58686.72,704240.64,77801,21656,22605,0.191,206.84,0.33,100,845.67,3232,1840,0.85,41,30,59,3,1.02,12.72,0.19
8417,Product_8417,Electronics,Beauty,BrandA,220.38,0.01,218.18,260,2.13,2063,Supplier_48,UK,London,16,13,0.29,1,2023,37.0,12.66,Black,Plastic,5,759,2842,5302,0.18,187.22,94471.94,1133663.28,73183,14307,16193,0.186,51.57,0.25,66,8334.78,6060,863,1.06,50,29,50,11,3.31,49.1,0.11
8418,Product_8418,Beauty,Electronics,BrandE,132.78,0.38,82.32,925,4.13,2121,Supplier_37,India,New York,2,11,0.12,0,2021,1.12,7.58,Red,Metal,1,339,934,8558,0.36,87.39,30458.4,365500.8,96845,41058,5048,0.135,44.87,0.32,90,3462.92,5610,1042,1.38,40,54,184,73,1.76,32.43,0.2
8419,Product_8419,Home,Electronics,BrandD,324.29,0.46,175.12,158,3.72,1188,Supplier_15,China,New York,18,9,0.27,0,2015,9.27,28.89,White,Metal,4,876,2567,5336,0.07,266.12,45356.08,544272.96,57971,14923,8984,0.072,113.08,0.16,69,9266.31,8973,3306,0.97,39,41,188,-41,4.08,46.08,0.24
8420,Product_8420,Clothing,Home,BrandE,817.02,0.3,571.91,492,4.76,2222,Supplier_44,USA,Shanghai,1,1,0.27,1,2023,0.38,73.66,Black,Plastic,5,934,194,6736,0.25,438.82,239630.29,2875563.48,5232,43124,29588,0.122,266.54,0.5,63,5352.47,263,4399,0.69,20,26,196,-18,4.92,33.6,0.09
8421,Product_8421,Electronics,Home,BrandE,131.92,0.45,72.56,441,2.04,2488,Supplier_14,Germany,London,4,2,0.22,1,2021,14.43,74.08,White,Plastic,3,181,453,2613,0.27,77.34,11029.12,132349.44,9862,21085,2482,0.131,55.78,0.73,57,6134.58,2729,4882,0.89,36,4,21,30,1.81,30.38,0.23
8422,Product_8422,Home,Beauty,BrandD,804.04,0.26,594.99,460,3.28,1790,Supplier_11,USA,Shanghai,6,12,0.21,0,2022,33.36,36.71,Blue,Fabric,3,359,1936,2761,0.1,647.93,140417.64,1685011.68,82690,21452,22659,0.064,178.95,0.42,76,1709.89,3965,1334,1.04,47,0,68,-31,2.24,6.12,0.14
8423,Product_8423,Beauty,Home,BrandB,195.64,0.29,138.9,882,1.69,4761,Supplier_32,China,Mumbai,1,9,0.14,0,2010,6.92,96.14,Black,Plastic,0,209,533,438,0.41,100.67,55837.8,670053.6,84788,48556,28970,0.078,158.24,0.56,99,3286.73,2061,3222,1.03,29,87,121,40,3.28,11.47,0.08
8424,Product_8424,Home,Sports,BrandC,781.96,0.18,641.21,923,1.98,2016,Supplier_40,UK,Mumbai,10,7,0.11,1,2016,32.64,5.01,Green,Wood,1,133,1512,282,0.05,685.28,82716.09,992593.08,86066,49927,16328,0.175,89.63,0.59,67,4296.69,1551,2480,1.19,12,68,110,78,3.57,42.38,0.13
8425,Product_8425,Sports,Electronics,BrandD,304.17,0.35,197.71,75,1.53,655,Supplier_35,Germany,Mumbai,9,5,0.07,0,2022,9.84,55.36,Black,Plastic,5,677,2156,2620,0.16,254.91,68209.95,818519.4,6016,37438,11697,0.012,148.67,0.58,100,6897.07,2926,136,0.92,26,81,97,-79,4.51,36.32,0.21
8426,Product_8426,Toys,Sports,BrandA,779.32,0.08,716.97,9,1.27,4740,Supplier_42,UK,Shanghai,7,3,0.25,1,2015,1.1,37.48,Green,Wood,2,805,250,8490,0.43,413.91,257392.23,3088706.76,17946,23402,6283,0.185,114.19,0.18,55,1703.46,571,3937,1.18,35,36,82,4,1.43,6.12,0.1
8427,Product_8427,Beauty,Toys,BrandC,841.37,0.14,723.58,7,1.73,4444,Supplier_20,UK,Shanghai,11,14,0.12,0,2025,2.92,0.37,Black,Plastic,0,281,39,3276,0.23,675.74,261935.96,3143231.52,30880,30420,4112,0.183,156.78,0.51,70,6043.03,6972,1244,0.72,42,80,13,-93,3.12,3.71,0.13
8428,Product_8428,Electronics,Home,BrandB,875.46,0.34,577.8,821,3.79,4374,Supplier_17,Germany,Mumbai,6,14,0.13,0,2025,17.03,43.5,Black,Plastic,5,398,1880,8849,0.21,530.41,113826.6,1365919.2,3643,43433,25770,0.082,239.29,0.65,83,578.84,615,3285,0.7,51,13,186,-39,1.43,30.15,0.14
8429,Product_8429,Beauty,Sports,BrandE,619.71,0.09,563.94,559,4.07,2744,Supplier_3,USA,Mumbai,8,14,0.03,0,2020,46.56,3.39,White,Metal,5,843,2658,3855,0.19,345.36,217680.84,2612170.08,66320,16654,24433,0.159,106.65,0.25,83,6382.85,6529,4007,0.81,48,87,145,-10,2.58,32.05,0.07
8430,Product_8430,Clothing,Sports,BrandB,651.18,0.41,384.2,745,3.56,718,Supplier_6,India,Shanghai,9,11,0.01,1,2013,48.35,65.24,White,Plastic,0,734,2662,826,0.48,350.74,152143.2,1825718.4,62719,30751,23439,0.192,240.96,0.29,71,3941.77,6653,4624,1.46,9,23,46,0,1.39,7.93,0.16
8431,Product_8431,Home,Clothing,BrandB,755.38,0.09,687.4,183,4.28,2051,Supplier_27,Germany,Berlin,8,14,0.15,0,2010,36.11,99.37,Green,Wood,5,445,2804,1359,0.08,571.26,320328.4,3843940.8,79005,41725,27332,0.155,72.36,0.3,92,2217.56,4415,722,1.12,18,86,130,-15,2.77,3.36,0.11
8432,Product_8432,Clothing,Clothing,BrandB,756.68,0.4,454.01,670,1.04,4780,Supplier_28,China,London,17,8,0.1,1,2015,9.39,71.65,Blue,Plastic,1,63,1547,5794,0.28,585.48,122582.7,1470992.4,52617,40833,1742,0.06,166.62,0.18,87,5533.85,392,1032,1.27,51,82,101,88,1.99,48.99,0.16
8433,Product_8433,Home,Home,BrandA,884.41,0.48,459.89,103,4.45,3131,Supplier_1,Germany,Shanghai,12,8,0.16,0,2022,26.26,87.97,Red,Wood,4,675,923,2211,0.09,465.51,182576.33,2190915.96,20078,6660,11387,0.175,252.99,0.27,70,4708.72,8518,4457,1.0,48,40,186,38,2.63,10.96,0.2
8434,Product_8434,Clothing,Toys,BrandE,34.24,0.07,31.84,260,4.08,279,Supplier_48,India,London,4,11,0.0,1,2019,30.53,39.58,Blue,Wood,2,325,2444,8359,0.21,26.92,6909.28,82911.36,35508,29123,15740,0.152,77.53,0.4,71,7452.28,8737,2884,0.85,38,63,47,-61,1.71,6.19,0.24
8435,Product_8435,Beauty,Beauty,BrandC,655.72,0.16,550.8,951,3.66,2417,Supplier_25,USA,Mumbai,5,1,0.1,1,2012,16.58,81.96,Green,Plastic,3,439,1003,1244,0.29,430.16,109609.2,1315310.4,63322,11570,28055,0.074,30.86,0.32,96,9922.59,1041,2414,1.0,2,50,30,-33,2.24,35.01,0.11
8436,Product_8436,Beauty,Electronics,BrandD,276.74,0.27,202.02,129,3.13,4509,Supplier_46,Germany,Shanghai,19,5,0.05,0,2024,43.91,80.24,Black,Metal,5,567,438,2741,0.49,209.77,73333.26,879999.12,30554,33721,25146,0.032,292.28,0.65,88,2926.91,7519,2735,0.55,10,2,11,-90,3.49,37.09,0.09
8437,Product_8437,Toys,Sports,BrandD,353.97,0.3,247.78,820,1.45,697,Supplier_7,India,Shanghai,1,6,0.09,1,2015,37.59,38.14,White,Wood,1,55,2485,5951,0.11,210.35,88457.46,1061489.52,43717,30077,18235,0.077,295.45,0.23,85,4872.78,5169,2563,1.17,16,64,68,58,3.02,42.91,0.13
8438,Product_8438,Clothing,Clothing,BrandB,352.33,0.19,285.39,735,2.08,1534,Supplier_12,India,Mumbai,14,4,0.21,1,2016,11.54,62.9,Blue,Metal,2,303,1403,8268,0.09,244.12,128710.89,1544530.68,87763,38219,4075,0.09,216.23,0.47,94,4188.49,2496,2737,1.19,59,86,193,-69,2.09,5.58,0.15
8439,Product_8439,Sports,Electronics,BrandB,923.04,0.36,590.75,662,4.83,966,Supplier_27,USA,New York,3,14,0.29,1,2013,1.38,85.8,Green,Fabric,5,589,2888,587,0.41,622.57,267609.75,3211317.0,25582,40628,20661,0.102,10.38,0.23,51,8353.14,9020,2571,0.54,15,63,183,56,2.84,40.92,0.2
8440,Product_8440,Home,Clothing,BrandB,591.35,0.35,384.38,359,1.22,1851,Supplier_19,Germany,London,20,2,0.15,1,2015,21.57,30.76,Black,Wood,1,608,434,6548,0.26,353.23,172202.24,2066426.88,83378,41054,14240,0.016,208.81,0.78,62,8062.33,303,1496,0.51,11,17,14,69,2.79,20.74,0.18
8441,Product_8441,Beauty,Sports,BrandB,494.86,0.27,361.25,893,4.5,3976,Supplier_14,Germany,Berlin,20,1,0.09,0,2023,48.35,10.86,Green,Plastic,3,190,2420,2297,0.16,263.25,136552.5,1638630.0,64123,21609,18275,0.138,162.43,0.7,77,6845.91,710,1207,1.25,18,42,23,-70,2.42,14.69,0.2
8442,Product_8442,Beauty,Clothing,BrandC,231.49,0.06,217.6,735,2.87,1825,Supplier_39,China,New York,4,12,0.29,1,2021,1.24,8.02,Red,Plastic,1,517,939,5617,0.4,168.35,71155.2,853862.4,5640,18538,4967,0.019,165.26,0.28,69,5984.16,4003,3559,0.96,51,1,170,-66,3.65,8.31,0.22
8443,Product_8443,Toys,Sports,BrandB,486.94,0.09,443.12,571,1.01,13,Supplier_18,UK,New York,19,2,0.07,0,2016,10.18,8.95,Red,Plastic,0,300,458,3204,0.47,257.47,127618.56,1531422.72,5672,18703,14644,0.039,182.69,0.1,93,8198.13,6187,4845,1.08,15,77,34,-32,2.68,21.24,0.1
8444,Product_8444,Sports,Beauty,BrandB,676.01,0.15,574.61,272,3.14,2017,Supplier_22,China,Mumbai,6,8,0.22,1,2021,39.49,32.77,Red,Metal,5,910,2560,212,0.18,552.73,190195.91,2282350.92,50269,2438,1899,0.104,251.5,0.45,81,3295.17,6960,4515,1.02,22,45,27,56,2.86,43.38,0.1
8445,Product_8445,Electronics,Toys,BrandA,873.38,0.15,742.37,33,4.29,1724,Supplier_26,China,Berlin,9,6,0.12,0,2020,39.93,88.91,Black,Metal,2,677,2296,3102,0.07,634.91,225680.48,2708165.76,68858,17197,6165,0.161,11.24,0.22,66,3903.41,2600,591,0.58,9,34,27,-65,3.19,31.67,0.23
8446,Product_8446,Clothing,Toys,BrandC,795.61,0.26,588.75,438,3.31,4303,Supplier_5,UK,Shanghai,7,14,0.26,1,2015,34.5,83.73,Green,Wood,4,598,332,7707,0.41,537.63,47688.75,572265.0,53080,14620,20377,0.029,231.2,0.76,88,8048.96,8825,4737,0.92,36,33,161,73,3.38,39.52,0.18
8447,Product_8447,Toys,Clothing,BrandA,627.45,0.32,426.67,21,4.29,2421,Supplier_17,USA,London,14,7,0.28,1,2020,31.97,33.31,Red,Metal,3,373,1123,5816,0.28,360.5,194988.19,2339858.28,59506,3753,10058,0.132,99.55,0.48,92,2329.77,7310,1312,1.07,45,5,133,-44,3.84,8.2,0.09
8448,Product_8448,Clothing,Electronics,BrandB,11.8,0.42,6.84,874,4.46,3420,Supplier_29,India,Shanghai,10,1,0.04,1,2011,8.11,93.05,Blue,Wood,5,578,1015,4538,0.06,7.91,2216.16,26593.92,72469,743,11941,0.013,78.05,0.38,65,2918.24,9688,4207,1.44,43,71,151,-45,4.88,46.99,0.21
8449,Product_8449,Toys,Electronics,BrandD,482.16,0.41,284.47,75,1.8,3040,Supplier_28,China,New York,11,13,0.01,0,2018,28.63,15.99,Red,Fabric,2,599,2035,5251,0.14,304.86,118339.52,1420074.24,5530,21897,7750,0.059,34.71,0.7,59,2861.7,4439,2812,0.87,49,13,43,-77,4.84,35.18,0.22
8450,Product_8450,Sports,Home,BrandC,451.98,0.23,348.02,778,1.78,1440,Supplier_1,UK,New York,10,12,0.14,1,2022,5.13,19.47,White,Metal,0,881,2116,4355,0.1,362.05,89789.16,1077469.92,53586,38985,18968,0.057,107.35,0.77,86,4411.5,2381,144,0.77,54,34,75,38,2.46,1.61,0.12
8451,Product_8451,Home,Electronics,BrandA,514.71,0.17,427.21,706,4.39,22,Supplier_3,China,London,5,13,0.23,0,2024,41.75,86.23,Red,Fabric,5,874,577,8275,0.25,267.68,95267.83,1143213.96,8887,18917,16551,0.031,121.97,0.43,50,1767.15,8941,2650,1.26,7,69,144,-14,3.4,24.14,0.21
8452,Product_8452,Beauty,Beauty,BrandC,541.21,0.12,476.26,829,4.94,3858,Supplier_24,Germany,Berlin,8,9,0.1,1,2020,8.72,41.36,Red,Wood,0,590,126,7481,0.19,413.92,131924.02,1583088.24,87239,19435,22833,0.044,65.14,0.86,67,4460.53,2639,423,1.23,57,82,153,39,2.38,5.73,0.13
8453,Product_8453,Toys,Clothing,BrandD,687.73,0.29,488.29,623,4.33,592,Supplier_18,Germany,London,2,9,0.08,0,2021,41.85,75.3,White,Fabric,4,320,530,8467,0.28,349.39,99611.16,1195333.92,89828,49852,21349,0.137,129.4,0.55,95,5652.85,3207,1471,1.41,35,78,106,7,2.09,20.38,0.06
8454,Product_8454,Home,Home,BrandA,402.82,0.23,310.17,497,2.42,1485,Supplier_7,China,Berlin,20,6,0.14,0,2022,49.07,83.28,Green,Metal,0,572,177,239,0.14,350.95,47145.84,565750.08,53722,18340,14479,0.033,282.49,0.59,99,7062.13,7887,1780,1.49,38,19,68,59,4.64,16.04,0.15
8455,Product_8455,Electronics,Clothing,BrandE,242.65,0.47,128.6,670,3.67,2660,Supplier_5,UK,Shanghai,18,9,0.02,0,2023,8.02,44.13,Green,Plastic,2,289,2988,8631,0.45,214.13,20447.4,245368.8,50571,13419,10468,0.171,19.69,0.59,54,8839.62,8616,4232,0.78,60,29,122,-43,3.54,12.51,0.17
8456,Product_8456,Toys,Sports,BrandA,261.56,0.47,138.63,178,4.7,1266,Supplier_23,China,Mumbai,10,6,0.15,1,2016,14.29,59.91,Red,Plastic,0,17,988,7591,0.49,166.14,30637.23,367646.76,59490,21746,2076,0.049,142.25,0.44,88,2764.55,9278,4115,1.39,7,29,181,96,2.41,7.96,0.06
8457,Product_8457,Home,Home,BrandB,527.6,0.15,448.46,138,1.3,505,Supplier_4,India,Mumbai,18,5,0.08,0,2019,25.75,38.3,Blue,Metal,0,226,1895,4941,0.33,291.06,186559.36,2238712.32,74332,31209,22708,0.163,279.04,0.54,97,4005.19,4855,1830,0.87,54,70,177,1,1.14,27.52,0.14
8458,Product_8458,Sports,Beauty,BrandC,525.94,0.48,273.49,168,3.65,3615,Supplier_6,USA,London,10,14,0.19,0,2014,28.55,14.7,Red,Fabric,1,635,1626,2665,0.28,279.43,95174.52,1142094.24,22066,37751,7034,0.147,246.7,0.36,87,3695.8,8881,3278,1.18,32,31,194,-34,2.52,13.66,0.09
8459,Product_8459,Electronics,Clothing,BrandD,141.83,0.01,140.41,455,1.39,2726,Supplier_44,USA,Mumbai,15,10,0.27,1,2014,31.72,29.83,Green,Fabric,4,791,2508,1304,0.29,120.89,16989.61,203875.32,25593,23246,134,0.08,210.38,0.38,79,1765.25,150,4330,0.79,24,79,38,96,2.49,35.66,0.19
8460,Product_8460,Electronics,Electronics,BrandB,951.9,0.14,818.63,444,2.86,349,Supplier_34,Germany,Berlin,12,12,0.17,0,2010,44.25,58.0,White,Metal,1,981,1324,3472,0.09,683.97,303711.73,3644540.76,18355,1328,10232,0.018,233.29,0.62,66,2495.2,2866,3531,1.25,3,40,10,10,3.31,5.15,0.17
8461,Product_8461,Clothing,Sports,BrandA,158.11,0.01,156.53,17,4.27,399,Supplier_2,UK,Berlin,3,3,0.26,1,2013,47.11,18.43,White,Fabric,3,264,2563,3551,0.18,131.4,16905.24,202862.88,81889,47775,23988,0.134,76.83,0.16,93,6082.48,7946,3369,1.25,10,76,20,-43,2.53,47.22,0.18
8462,Product_8462,Electronics,Clothing,BrandD,815.72,0.03,791.25,720,2.64,4684,Supplier_30,Germany,London,12,5,0.29,0,2010,36.91,62.65,Red,Metal,3,249,1483,9824,0.37,483.8,75168.75,902025.0,53004,47166,20425,0.114,104.29,0.14,78,615.55,6172,4578,1.29,26,18,106,60,3.17,25.61,0.22
8463,Product_8463,Sports,Clothing,BrandA,935.89,0.13,814.22,154,3.05,4756,Supplier_10,Germany,London,5,13,0.05,0,2025,49.32,54.98,White,Fabric,3,23,2582,9197,0.29,674.19,172614.64,2071375.68,29874,5846,3740,0.049,117.11,0.56,68,3432.86,7172,3957,1.25,2,35,194,53,1.48,36.68,0.08
8464,Product_8464,Clothing,Clothing,BrandB,351.14,0.08,323.05,775,3.43,2632,Supplier_41,China,Shanghai,6,9,0.08,0,2016,46.91,47.37,Black,Wood,4,420,1413,3798,0.24,307.91,112744.45,1352933.4,89496,32717,12410,0.166,60.26,0.76,74,3969.05,3735,3307,1.2,56,30,167,30,2.38,23.86,0.08
8465,Product_8465,Toys,Electronics,BrandC,352.8,0.31,243.43,134,3.33,1757,Supplier_27,Germany,New York,2,8,0.2,0,2010,37.09,59.08,Black,Wood,4,198,2974,6029,0.33,286.47,118550.41,1422604.92,68644,15532,6069,0.063,293.49,0.65,67,143.9,6825,927,0.97,16,39,90,-86,2.72,33.39,0.14
8466,Product_8466,Sports,Beauty,BrandA,179.93,0.48,93.56,855,1.08,2879,Supplier_25,USA,London,12,14,0.27,1,2017,37.5,87.45,Red,Plastic,2,519,1888,4600,0.09,127.27,21986.6,263839.2,37096,38046,13454,0.06,215.17,0.84,80,6966.4,5428,1368,1.04,40,80,188,52,2.21,45.73,0.17
8467,Product_8467,Toys,Beauty,BrandA,737.18,0.3,516.03,32,3.76,724,Supplier_41,Germany,Mumbai,12,2,0.17,1,2016,15.12,13.43,Green,Metal,5,651,2572,351,0.47,387.93,86693.04,1040316.48,97403,49132,16996,0.186,258.72,0.84,53,7017.2,9989,1026,0.8,39,67,160,-8,1.86,28.82,0.2
8468,Product_8468,Electronics,Electronics,BrandE,600.45,0.29,426.32,282,1.53,649,Supplier_18,USA,London,17,10,0.26,0,2016,6.99,19.94,Blue,Metal,5,355,233,8744,0.26,390.55,98479.92,1181759.04,27537,23651,26421,0.171,198.88,0.37,98,4296.88,8065,3620,0.88,49,22,122,-31,4.83,14.77,0.1
8469,Product_8469,Electronics,Beauty,BrandC,522.22,0.03,506.55,510,3.68,1814,Supplier_21,UK,Mumbai,2,3,0.06,0,2010,2.37,80.2,Red,Plastic,2,157,1771,2805,0.46,450.56,164628.75,1975545.0,5788,35838,7466,0.065,79.53,0.63,84,2720.04,7359,3212,1.23,8,87,197,42,3.74,34.65,0.22
8470,Product_8470,Beauty,Electronics,BrandB,542.46,0.11,482.79,265,3.71,4757,Supplier_25,China,Mumbai,18,13,0.25,1,2014,41.57,69.02,Black,Wood,4,769,2254,9811,0.08,385.58,58900.38,706804.56,21635,25384,21193,0.088,116.11,0.32,53,3976.92,4815,2717,1.47,44,19,94,-28,1.16,48.57,0.15
8471,Product_8471,Sports,Home,BrandA,95.21,0.08,87.59,241,1.24,1336,Supplier_6,China,New York,8,3,0.26,1,2020,14.05,79.48,Green,Metal,4,315,1407,5048,0.29,58.34,41079.71,492956.52,44329,32781,26383,0.181,95.94,0.45,50,2782.49,6862,2913,1.44,35,94,89,14,1.18,11.17,0.08
8472,Product_8472,Beauty,Beauty,BrandB,978.39,0.31,675.09,576,3.37,2010,Supplier_15,Germany,Shanghai,20,8,0.1,1,2013,0.24,78.2,White,Fabric,4,593,2169,4125,0.49,647.37,186999.93,2243999.16,22323,38838,11708,0.104,272.28,0.7,60,6847.06,8533,3740,1.23,35,52,121,83,4.4,43.66,0.21
8473,Product_8473,Home,Electronics,BrandA,381.94,0.26,282.64,384,1.12,1840,Supplier_33,China,Berlin,12,5,0.25,0,2025,7.62,26.46,Black,Plastic,4,853,2369,8822,0.06,208.5,116447.68,1397372.16,94845,25914,1672,0.095,218.17,0.71,67,5252.25,7252,2803,1.25,59,78,157,-86,1.84,14.21,0.17
8474,Product_8474,Beauty,Beauty,BrandB,678.14,0.05,644.23,670,3.05,4396,Supplier_34,China,Berlin,12,11,0.16,0,2015,39.82,15.75,Black,Plastic,0,659,1797,540,0.22,392.76,229345.88,2752150.56,76578,7052,23800,0.022,263.0,0.17,86,1436.16,3369,880,0.86,27,98,51,-95,1.78,39.6,0.09
8475,Product_8475,Clothing,Beauty,BrandC,418.91,0.17,347.7,354,1.0,2020,Supplier_50,India,Mumbai,5,10,0.29,1,2022,36.3,94.31,White,Wood,0,150,208,5608,0.28,244.1,2086.2,25034.4,70352,43777,15456,0.16,291.21,0.54,97,681.24,4865,4927,0.68,7,58,91,-88,2.98,17.48,0.11
8476,Product_8476,Toys,Home,BrandD,439.94,0.39,268.36,899,1.84,1608,Supplier_42,Germany,Shanghai,3,1,0.24,1,2017,9.49,17.08,White,Fabric,1,960,22,9246,0.47,353.13,132033.12,1584397.44,68414,32804,5866,0.093,290.94,0.62,92,637.29,8712,219,0.65,1,60,184,45,2.57,18.84,0.11
8477,Product_8477,Home,Beauty,BrandA,830.97,0.4,498.58,901,3.82,3676,Supplier_6,India,New York,8,7,0.02,1,2010,37.88,72.01,White,Wood,1,349,784,1739,0.22,572.08,77778.48,933341.76,83709,26239,20603,0.045,246.44,0.18,86,3050.76,2605,808,1.13,18,47,21,-27,4.6,17.62,0.21
8478,Product_8478,Home,Clothing,BrandE,878.05,0.16,737.56,608,2.88,673,Supplier_2,Germany,London,5,1,0.08,1,2017,27.61,28.98,Black,Wood,5,423,345,7632,0.28,582.01,252245.52,3026946.24,48925,34698,2905,0.056,187.33,0.13,93,7629.47,5207,2081,0.6,15,24,137,-80,4.07,7.32,0.17
8479,Product_8479,Beauty,Electronics,BrandC,527.47,0.23,406.15,792,4.25,2617,Supplier_28,China,Mumbai,12,2,0.12,1,2023,36.19,66.23,Red,Fabric,3,925,2881,5517,0.14,451.21,96663.7,1159964.4,48459,25406,16284,0.127,275.58,0.89,83,6097.19,4600,393,1.39,35,64,76,-34,3.73,12.38,0.15
8480,Product_8480,Home,Beauty,BrandB,17.57,0.45,9.66,825,3.74,3819,Supplier_49,UK,Mumbai,20,1,0.07,1,2021,44.98,67.28,Green,Fabric,3,934,1470,1202,0.3,14.3,985.32,11823.84,4337,10379,20782,0.046,288.25,0.4,87,1396.75,1644,4938,1.07,14,72,11,-96,2.42,17.5,0.09
8481,Product_8481,Sports,Toys,BrandB,963.91,0.37,607.26,97,4.25,1760,Supplier_9,UK,Berlin,8,5,0.29,1,2017,15.04,72.01,Red,Wood,3,722,2752,9644,0.07,836.83,61333.26,735999.12,35808,21072,24034,0.146,216.18,0.69,90,3405.12,3913,2640,0.72,13,62,151,-87,4.56,21.47,0.13
8482,Product_8482,Toys,Clothing,BrandE,244.22,0.12,214.91,892,4.17,3657,Supplier_14,Germany,London,14,3,0.16,0,2015,20.63,36.55,Red,Fabric,0,834,1377,6448,0.14,170.6,102726.98,1232723.76,60912,38354,7057,0.198,15.22,0.88,54,3643.62,1264,2181,1.28,42,99,147,-43,4.1,32.1,0.1
8483,Product_8483,Home,Beauty,BrandA,569.4,0.38,353.03,227,3.66,217,Supplier_6,India,New York,18,2,0.01,1,2011,8.56,39.22,Black,Wood,0,594,1644,1662,0.23,369.43,105555.97,1266671.64,79529,1819,25504,0.193,268.18,0.84,71,7463.19,4524,3477,1.12,48,28,61,40,3.67,12.51,0.16
8484,Product_8484,Sports,Clothing,BrandE,21.22,0.1,19.1,435,2.47,2413,Supplier_48,China,Mumbai,5,2,0.2,1,2023,11.67,32.95,Black,Plastic,5,47,318,8507,0.33,14.42,4144.7,49736.4,40452,21441,4248,0.173,202.31,0.14,86,5584.28,9061,523,1.02,22,28,95,72,4.57,19.69,0.18
8485,Product_8485,Electronics,Beauty,BrandD,7.88,0.43,4.49,445,3.57,3029,Supplier_47,Germany,New York,9,8,0.01,1,2020,33.67,21.71,Blue,Metal,1,659,2759,3845,0.3,4.31,1504.15,18049.8,15285,25177,17674,0.192,280.39,0.25,68,6122.78,9510,4091,0.9,10,51,129,-9,3.34,47.0,0.18
